-1.049270072992700920e+00,3.958404054380944448e+00
-1.048357664233576569e+00,3.958464853196331568e+00
-1.047445255474452663e+00,3.958543187751647263e+00
-1.046532846715328535e+00,3.958636967125516382e+00
-1.045620437956204407e+00,3.958744190861287926e+00
-1.044708029197080279e+00,3.958862948967039941e+00
-1.043795620437956373e+00,3.958991421915571518e+00
-1.042883211678832245e+00,3.959127880644412567e+00
-1.041970802919708117e+00,3.959270686555818042e+00
-1.041058394160583767e+00,3.959418291516764832e+00
-1.040145985401460083e+00,3.959569237858962865e+00
-1.039233576642335732e+00,3.959722158378842227e+00
-1.038321167883211826e+00,3.959875776337560715e+00
-1.037408759124087698e+00,3.960028905461003834e+00
-1.036496350364963792e+00,3.960180449939782132e+00
-1.035583941605839442e+00,3.960329404429232092e+00
-1.034671532846715314e+00,3.960474854049415239e+00
-1.033759124087591408e+00,3.960615974385120808e+00
-1.032846715328467280e+00,3.960752031485862634e+00
-1.031934306569343152e+00,3.960882381865882707e+00
-1.031021897810219023e+00,3.961006472504146281e+00
-1.030109489051095117e+00,3.961123840844347210e+00
-1.029197080291970989e+00,3.961234114794902617e+00
-1.028284671532846861e+00,3.961337012728959106e+00
-1.027372262773722733e+00,3.961432343484386109e+00
-1.026459854014598605e+00,3.961520006363782986e+00
-1.025547445255474699e+00,3.961599991134469256e+00
-1.024635036496350349e+00,3.961672378028496144e+00
-1.023722627737226443e+00,3.961737337742638587e+00
-1.022810218978102315e+00,3.961795131438397455e+00
-1.021897810218978186e+00,3.961846110741999105e+00
-1.020985401459854280e+00,3.961890717744395829e+00
-1.020072992700729930e+00,3.961929485001269402e+00
-1.019160583941606024e+00,3.961963035533024424e+00
-1.018248175182481896e+00,3.961992082824792316e+00
-1.017335766423357990e+00,3.962017429345150443e+00
-1.016423357664233640e+00,3.962039913130904534e+00
-1.015510948905109512e+00,3.962060293519509280e+00
-1.014598540145985606e+00,3.962079224922444354e+00
-1.013686131386861478e+00,3.962097256707134196e+00
-1.012773722627737349e+00,3.962114833196943131e+00
-1.011861313868613221e+00,3.962132293671178473e+00
-1.010948905109489315e+00,3.962149872365080761e+00
-1.010036496350364965e+00,3.962167698469839294e+00
-1.009124087591241059e+00,3.962185796132580151e+00
-1.008211678832116931e+00,3.962204084456367070e+00
-1.007299270072992803e+00,3.962222377500211667e+00
-1.006386861313868675e+00,3.962240384279060113e+00
-1.005474452554744769e+00,3.962257708763801123e+00
-1.004562043795620419e+00,3.962273854561609632e+00
-1.003649635036496512e+00,3.962288291477547464e+00
-1.002737226277372384e+00,3.962300535776786425e+00
-1.001824817518248256e+00,3.962310159496519546e+00
-1.000912408759124350e+00,3.962316790446325232e+00
-1.000000000000000222e+00,3.962320112208172151e+00
-9.990875912408758719e-01,3.962319864136413905e+00
-9.981751824817519658e-01,3.962315841357790802e+00
-9.972627737226278377e-01,3.962307894771428973e+00
-9.963503649635037096e-01,3.962295931048843478e+00
