-1.019784524975514417e+00,1.090985281269218277e+01
-1.019686581782566215e+00,1.090986548693405567e+01
-1.019588638589618235e+00,1.090987810077970543e+01
-1.019490695396670032e+00,1.090989065420591153e+01
-1.019392752203721830e+00,1.090990314718941789e+01
-1.019294809010773850e+00,1.090991557970692938e+01
-1.019196865817825648e+00,1.090992795173512064e+01
-1.019098922624877668e+00,1.090994026325062372e+01
-1.019000979431929688e+00,1.090995251423003154e+01
-1.018903036238981485e+00,1.090996470464990509e+01
-1.018805093046033283e+00,1.090997683448676447e+01
-1.018707149853085303e+00,1.090998890371709429e+01
-1.018609206660137101e+00,1.091000091231734004e+01
-1.018511263467189121e+00,1.091001286026391170e+01
-1.018413320274241141e+00,1.091002474753318019e+01
-1.018315377081292938e+00,1.091003657410148087e+01
-1.018217433888344736e+00,1.091004833994511181e+01
-1.018119490695396756e+00,1.091006004504032667e+01
-1.018021547502448554e+00,1.091007168936335958e+01
-1.017923604309500574e+00,1.091008327289038604e+01
-1.017825661116552594e+00,1.091009479559755668e+01
-1.017727717923604391e+00,1.091010625746098306e+01
-1.017629774730656189e+00,1.091011765845673764e+01
-1.017531831537708209e+00,1.091012899856085916e+01
-1.017433888344760007e+00,1.091014027774934192e+01
-1.017335945151812027e+00,1.091015149599815004e+01
-1.017238001958864047e+00,1.091016265328320678e+01
-1.017140058765915844e+00,1.091017374958039987e+01
-1.017042115572967864e+00,1.091018478486557441e+01
-1.016944172380019662e+00,1.091019575911455419e+01
-1.016846229187071460e+00,1.091020667230309726e+01
-1.016748285994123480e+00,1.091021752440695458e+01
-1.016650342801175499e+00,1.091022831540181848e+01
-1.016552399608227297e+00,1.091023904526335997e+01
-1.016454456415279317e+00,1.091024971396719501e+01
-1.016356513222331115e+00,1.091026032148891645e+01
-1.016258570029382913e+00,1.091027086780407984e+01
-1.016160626836434933e+00,1.091028135288818746e+01
-1.016062683643486952e+00,1.091029177671672734e+01
-1.015964740450538750e+00,1.091030213926513248e+01
-1.015866797257590770e+00,1.091031244050880389e+01
-1.015768854064642568e+00,1.091032268042310882e+01
-1.015670910871694366e+00,1.091033285898337724e+01
-1.015572967678746386e+00,1.091034297616488580e+01
-1.015475024485798183e+00,1.091035303194290229e+01
-1.015377081292850203e+00,1.091036302629263588e+01
-1.015279138099902223e+00,1.091037295918926553e+01
-1.015181194906954021e+00,1.091038283060792402e+01
-1.015083251714006041e+00,1.091039264052372459e+01
-1.014985308521057839e+00,1.091040238891172898e+01
-1.014887365328109636e+00,1.091041207574696692e+01
-1.014789422135161878e+00,1.091042170100442910e+01
-1.014691478942213676e+00,1.091043126465907065e+01
-1.014593535749265474e+00,1.091044076668580409e+01
-1.014495592556317494e+00,1.091045020705951352e+01
-1.014397649363369291e+00,1.091045958575503860e+01
-1.014299706170421089e+00,1.091046890274718351e+01
-1.014201762977473109e+00,1.091047815801071863e+01
-1.014103819784525129e+00,1.091048735152037352e+01
-1.014005876591576927e+00,1.091049648325083332e+01
-1.013907933398628947e+00,1.091050555317676363e+01
-1.013809990205680744e+00,1.091051456127278030e+01
-1.013712047012732542e+00,1.091052350751346012e+01
-1.013614103819784562e+00,1.091053239187334611e+01
-1.013516160626836582e+00,1.091054121432694757e+01
-1.013418217433888380e+00,1.091054997484873468e+01
-1.013320274240940400e+00,1.091055867341313856e+01
-1.013222331047992197e+00,1.091056730999455482e+01
-1.013124387855044217e+00,1.091057588456733640e+01
-1.013026444662096015e+00,1.091058439710580430e+01
-1.012928501469148035e+00,1.091059284758423864e+01
-1.012830558276200055e+00,1.091060123597688936e+01
-1.012732615083251853e+00,1.091060956225795664e+01
-1.012634671890303650e+00,1.091061782640161937e+01
-1.012536728697355670e+00,1.091062602838200846e+01
-1.012438785504407468e+00,1.091063416817321752e+01
-1.012340842311459266e+00,1.091064224574930819e+01
-1.012242899118511508e+00,1.091065026108429770e+01
-1.012144955925563305e+00,1.091065821415216774e+01
-1.012047012732615103e+00,1.091066610492686983e+01
-1.011949069539667123e+00,1.091067393338231639e+01
-1.011851126346718921e+00,1.091068169949236832e+01
-1.011753183153770719e+00,1.091068940323087411e+01
-1.011655239960822961e+00,1.091069704457162004e+01
-1.011557296767874758e+00,1.091070462348836934e+01
-1.011459353574926556e+00,1.091071213995484612e+01
-1.011361410381978576e+00,1.091071959394473367e+01
-1.011263467189030374e+00,1.091072698543168151e+01
-1.011165523996082172e+00,1.091073431438930008e+01
-1.011067580803134414e+00,1.091074158079116252e+01
-1.010969637610186211e+00,1.091074878461080822e+01
-1.010871694417238009e+00,1.091075592582172682e+01
-1.010773751224290029e+00,1.091076300439738667e+01
-1.010675808031341827e+00,1.091077002031121346e+01
-1.010577864838393847e+00,1.091077697353658849e+01
-1.010479921645445645e+00,1.091078386404686640e+01
-1.010381978452497664e+00,1.091079069181535743e+01
-1.010284035259549684e+00,1.091079745681533630e+01
-1.010186092066601482e+00,1.091080415902003864e+01
-1.010088148873653280e+00,1.091081079840266455e+01
-1.009990205680705300e+00,1.091081737493638570e+01
-1.009892262487757097e+00,1.091082388859431518e+01
-1.009794319294809117e+00,1.091083033934955182e+01
-1.009696376101861137e+00,1.091083672717513942e+01
-1.009598432908912935e+00,1.091084305204409688e+01
-1.009500489715964733e+00,1.091084931392939517e+01
-1.009402546523016753e+00,1.091085551280398036e+01
-1.009304603330068550e+00,1.091086164864074703e+01
-1.009206660137120570e+00,1.091086772141256134e+01
-1.009108716944172590e+00,1.091087373109225567e+01
-1.009010773751224388e+00,1.091087967765261446e+01
-1.008912830558276186e+00,1.091088556106639373e+01
-1.008814887365328206e+00,1.091089138130630687e+01
-1.008716944172380003e+00,1.091089713834502817e+01
-1.008619000979432023e+00,1.091090283215520529e+01
-1.008521057786484043e+00,1.091090846270943615e+01
-1.008423114593535841e+00,1.091091402998028848e+01
-1.008325171400587861e+00,1.091091953394029446e+01
-1.008227228207639659e+00,1.091092497456193833e+01
-1.008129285014691456e+00,1.091093035181767945e+01
-1.008031341821743476e+00,1.091093566567992923e+01
-1.007933398628795496e+00,1.091094091612107597e+01
-1.007835455435847294e+00,1.091094610311345470e+01
-1.007737512242899314e+00,1.091095122662937378e+01
-1.007639569049951112e+00,1.091095628664109896e+01
-1.007541625857002909e+00,1.091096128312085867e+01
-1.007443682664054929e+00,1.091096621604084760e+01
-1.007345739471106949e+00,1.091097108537322313e+01
-1.007247796278158747e+00,1.091097589109010002e+01
-1.007149853085210767e+00,1.091098063316355926e+01
-1.007051909892262564e+00,1.091098531156564810e+01
-1.006953966699314362e+00,1.091098992626837472e+01
-1.006856023506366382e+00,1.091099447724369753e+01
-1.006758080313418180e+00,1.091099896446355721e+01
-1.006660137120470200e+00,1.091100338789984647e+01
-1.006562193927522220e+00,1.091100774752441893e+01
-1.006464250734574017e+00,1.091101204330909624e+01
-1.006366307541626037e+00,1.091101627522566453e+01
-1.006268364348677835e+00,1.091102044324586728e+01
-1.006170421155729633e+00,1.091102454734140537e+01
-1.006072477962781875e+00,1.091102858748396010e+01
-1.005974534769833673e+00,1.091103256364515950e+01
-1.005876591576885470e+00,1.091103647579659253e+01
-1.005778648383937490e+00,1.091104032390982859e+01
-1.005680705190989288e+00,1.091104410795638557e+01
-1.005582761998041086e+00,1.091104782790774408e+01
-1.005484818805093106e+00,1.091105148373535627e+01
-1.005386875612145126e+00,1.091105507541063169e+01
-1.005288932419196923e+00,1.091105860290493013e+01
-1.005190989226248943e+00,1.091106206618959718e+01
-1.005093046033300741e+00,1.091106546523593224e+01
-1.004995102840352539e+00,1.091106880001518675e+01
-1.004897159647404559e+00,1.091107207049859262e+01
-1.004799216454456579e+00,1.091107527665732668e+01
-1.004701273261508376e+00,1.091107841846254445e+01
-1.004603330068560396e+00,1.091108149588534815e+01
-1.004505386875612194e+00,1.091108450889681869e+01
-1.004407443682663992e+00,1.091108745746799258e+01
-1.004309500489716012e+00,1.091109034156986013e+01
-1.004211557296768031e+00,1.091109316117339390e+01
-1.004113614103819829e+00,1.091109591624951136e+01
-1.004015670910871849e+00,1.091109860676909982e+01
-1.003917727717923647e+00,1.091110123270301102e+01
-1.003819784524975667e+00,1.091110379402205766e+01
-1.003721841332027465e+00,1.091110629069701154e+01
-1.003623898139079262e+00,1.091110872269861076e+01
-1.003525954946131504e+00,1.091111108999755963e+01
-1.003428011753183302e+00,1.091111339256451629e+01
-1.003330068560235100e+00,1.091111563037011223e+01
-1.003232125367287120e+00,1.091111780338493276e+01
-1.003134182174338918e+00,1.091111991157952410e+01
-1.003036238981390715e+00,1.091112195492440762e+01
