-2.573451327433628588e+00,7.461979435905787383e+00
-2.570795132079314094e+00,7.463143817835216964e+00
-2.568138936725000043e+00,7.466586424504739306e+00
-2.565482741370685549e+00,7.472287977363460065e+00
-2.562826546016371054e+00,7.480216670628522913e+00
-2.560170350662057004e+00,7.490328712341196571e+00
-2.557514155307742509e+00,7.502569054979174368e+00
-2.554857959953428015e+00,7.516872290562509384e+00
-2.552201764599113964e+00,7.533163680638838677e+00
-2.549545569244799470e+00,7.551360288563877532e+00
-2.546889373890484976e+00,7.571372180241340288e+00
-2.544233178536170925e+00,7.593103659785796822e+00
-2.541576983181856431e+00,7.616454508323719175e+00
-2.538920787827541936e+00,7.641321197038358548e+00
-2.536264592473227886e+00,7.667598049300694996e+00
-2.533608397118913391e+00,7.695178331033124763e+00
-2.530952201764599341e+00,7.723955252941236971e+00
-2.528296006410284846e+00,7.753822872706939151e+00
-2.525639811055970352e+00,7.784676889412468270e+00
-2.522983615701656301e+00,7.816415326154926291e+00
-2.520327420347341807e+00,7.848939099913806672e+00
-2.517671224993027312e+00,7.882152480122496918e+00
-2.515015029638713262e+00,7.915963439023683712e+00
-2.512358834284398768e+00,7.950283897659894627e+00
-2.509702638930084273e+00,7.985029871204304186e+00
-2.507046443575770667e+00,8.020121516084499191e+00
-2.504390248221456172e+00,8.055483078726627610e+00
-2.501734052867141678e+00,8.091042741212929101e+00
-2.499077857512827627e+00,8.126732351766854379e+00
-2.496421662158513133e+00,8.162487016096035219e+00
-2.493765466804199082e+00,8.198244506153409716e+00
-2.491109271449884588e+00,8.233944410314778750e+00
-2.488453076095570093e+00,8.269526892877255619e+00
-2.485796880741256043e+00,8.304930831374088385e+00
-2.483140685386941549e+00,8.340090919254638635e+00
-2.480484490032627054e+00,8.374932985150941533e+00
-2.477828294678313004e+00,8.409366150967557019e+00
-2.475172099323998509e+00,8.443269311166179847e+00
-2.472515903969684015e+00,8.476467629326222664e+00
-2.469859708615369964e+00,8.508693510066553500e+00
-2.467203513261055470e+00,8.539534058154327312e+00
-2.464547317906741419e+00,8.568412152344176747e+00
-2.461891122552426925e+00,8.649946333181530278e+00
-2.459234927198112430e+00,8.676074132318575494e+00
-2.456578731843798380e+00,8.704117864965875029e+00
-2.453922536489483885e+00,8.733384782709293859e+00
-2.451266341135169391e+00,8.763292159296998562e+00
-2.448610145780855341e+00,8.793454870555294178e+00
-2.445953950426540846e+00,8.823637219351786243e+00
-2.443297755072226352e+00,8.853695519566283423e+00
-2.440641559717912301e+00,8.883540095342004506e+00
-2.437985364363597807e+00,8.913113269393113214e+00
-2.435329169009283312e+00,8.942376905699022771e+00
-2.432672973654969262e+00,8.971305252438238398e+00
-2.430016778300654767e+00,8.999880709123305067e+00
-2.427360582946340717e+00,9.028091238092727622e+00
-2.424704387592026222e+00,9.055928726822402908e+00
-2.422048192237711728e+00,9.083387917020774083e+00
-2.419391996883397677e+00,9.110465681990930875e+00
-2.416735801529083183e+00,9.137160524341805257e+00
-2.414079606174768688e+00,9.163472217022645694e+00
-2.411423410820454638e+00,9.189401540072212882e+00
-2.408767215466140144e+00,9.214950082882085169e+00
-2.406111020111825649e+00,9.240120092375141425e+00
-2.403454824757511599e+00,9.264914354086538850e+00
-2.400798629403197104e+00,9.289336097325595176e+00
-2.398142434048883054e+00,9.313388918323170174e+00
-2.395486238694568559e+00,9.337076717065031062e+00
-2.392830043340254065e+00,9.360403644729744954e+00
-2.390173847985940014e+00,9.383374059484117069e+00
-2.387517652631625520e+00,9.405992488964045606e+00
-2.384861457277311025e+00,9.428263598181468197e+00
-2.382205261922997419e+00,9.450192161898636201e+00
-2.379549066568682480e+00,9.471783040714882418e+00
-2.376892871214368430e+00,9.493041160279966917e+00
-2.374236675860054380e+00,9.513971493162108217e+00
-2.371580480505739885e+00,9.534579042988106323e+00
-2.368924285151425391e+00,9.554868830545560243e+00
-2.366268089797111340e+00,9.574845881589373775e+00
-2.363611894442796846e+00,9.594515216133251201e+00
-2.360955699088482795e+00,9.613881839049149391e+00
-2.358299503734168301e+00,9.632950731818034740e+00
-2.355643308379853806e+00,9.651726845296538571e+00
-2.352987113025539756e+00,9.670215093387971805e+00
-2.350330917671225262e+00,9.688420347518146514e+00
-2.347674722316910767e+00,9.706347431825012251e+00
-2.345018526962596717e+00,9.724001118990610593e+00
-2.342362331608282222e+00,9.741386126643174492e+00
-2.339706136253967728e+00,9.758507114273792027e+00
-2.337049940899653677e+00,9.775368680610815986e+00
-2.334393745545339183e+00,9.791975361406629830e+00
-2.331737550191025132e+00,9.808331627594011337e+00
-2.329081354836710638e+00,9.824441883774357009e+00
-2.326425159482396143e+00,9.840310467002412409e+00
-2.323768964128082093e+00,9.855941645838834475e+00
-2.321112768773767598e+00,9.871339619641656071e+00
-2.318456573419453104e+00,9.886508518071064344e+00
-2.315800378065139054e+00,9.901452400788272712e+00
-2.313144182710824559e+00,9.916175257322564107e+00
-2.310487987356510065e+00,9.930681007095628843e+00
-2.307831792002196014e+00,9.944973499578320997e+00
-2.305175596647881520e+00,9.959056514571695828e+00
-2.302519401293567025e+00,9.972933762594486495e+00
