1.050750000000000028e+01,-7.236564605015200868e+01,4.082148336788700149e-01
1.050775000000000148e+01,-7.235063010028638075e+01,3.129432365972090180e-01
1.050800000000000090e+01,-7.236080836265216476e+01,2.199285617105909973e-01
1.050825000000000031e+01,-7.236030615300282420e+01,1.236397900674229972e-01
1.050850000000000151e+01,-7.233908749324831433e+01,2.653609242447029989e-02
1.050875000000000092e+01,-7.233903679177041113e+01,-6.632826966939370239e-02
1.050900000000000034e+01,-7.230291271335147485e+01,-1.607503522618559944e-01
1.050925000000000153e+01,-7.231137915548414696e+01,-2.553788115412199966e-01
1.050950000000000095e+01,-7.229942757550317367e+01,-3.516834381408209809e-01
1.050975000000000037e+01,-7.231225830385034214e+01,-4.488370410252719989e-01
1.050999999999999979e+01,-7.228150516337441900e+01,-5.438109195461430234e-01
1.051025000000000098e+01,-7.229871070902882479e+01,-6.341115739089769887e-01
1.051050000000000040e+01,-7.228990000573054431e+01,-7.331193192979930107e-01
1.051074999999999982e+01,-7.228746625980659246e+01,-8.309899247459909821e-01
1.051100000000000101e+01,-7.225891258657090077e+01,-9.258166771683139507e-01
1.051125000000000043e+01,-7.225233066416870997e+01,-1.016216288426720071e+00
1.051149999999999984e+01,-7.230514790874218534e+01,-1.113054068489750081e+00
1.051175000000000104e+01,-7.225253740037361183e+01,-1.205847510198509998e+00
1.051200000000000045e+01,-7.221643588328015539e+01,-1.300518350043279980e+00
1.051224999999999987e+01,-7.224520963290110842e+01,-1.399798722913399907e+00
1.051250000000000107e+01,-7.224379017499487077e+01,-1.494522981337879974e+00
1.051275000000000048e+01,-7.222287982847704768e+01,-1.587886064367850070e+00
1.051299999999999990e+01,-7.220502921758757964e+01,-1.681680303622069994e+00
1.051325000000000109e+01,-7.222105775954314311e+01,-1.780084934114859907e+00
1.051350000000000051e+01,-7.221719389896256303e+01,-1.874901208208809900e+00
1.051374999999999993e+01,-7.218723719824693319e+01,-1.967713157363959908e+00
1.051400000000000112e+01,-7.220887589228401282e+01,-2.066587578715969986e+00
1.051425000000000054e+01,-7.220926290618375276e+01,-2.156942980942500032e+00
1.051449999999999996e+01,-7.219676773417900506e+01,-2.255792185511719783e+00
1.051475000000000115e+01,-7.218312169054146921e+01,-2.351416522480989979e+00
1.051500000000000057e+01,-7.217740303565898330e+01,-2.446305609626960198e+00
1.051524999999999999e+01,-7.218764145526327525e+01,-2.540887564839739987e+00
1.051550000000000118e+01,-7.214731670825669596e+01,-2.636284155034219978e+00
1.051575000000000060e+01,-7.215340054231401723e+01,-2.729563476131009914e+00
1.051600000000000001e+01,-7.214654882975706585e+01,-2.826964349786790009e+00
1.051625000000000121e+01,-7.212672512611615616e+01,-2.920265222217540035e+00
1.051650000000000063e+01,-7.210560855447076278e+01,-3.020687884611700014e+00
1.051675000000000004e+01,-7.213734838848395725e+01,-3.112734412639960091e+00
1.051700000000000124e+01,-7.210581885714762507e+01,3.074275727558749782e+00
1.051725000000000065e+01,-7.211049478302354032e+01,2.976995497846380179e+00
1.051750000000000007e+01,-7.210216808926973897e+01,2.886897955894189849e+00
1.051775000000000126e+01,-7.209633728791607155e+01,2.788857984384749855e+00
1.051800000000000068e+01,-7.208073742948701579e+01,2.695706416779109826e+00
1.051825000000000010e+01,-7.211531794868464829e+01,2.595017649988910158e+00
1.051850000000000129e+01,-7.207897241380825903e+01,2.499403238748549860e+00
1.051875000000000071e+01,-7.209785390260262261e+01,2.407563784897150061e+00
1.051900000000000013e+01,-7.207838187342514402e+01,2.315235542422709791e+00
1.051925000000000132e+01,-7.204545179484816231e+01,2.217032281446030151e+00
1.051950000000000074e+01,-7.205011339552474681e+01,2.119439251851650052e+00
1.051975000000000016e+01,-7.202215888400701260e+01,2.025226523062960027e+00
1.052000000000000135e+01,-7.204092465140389834e+01,1.930958057552929930e+00
1.052025000000000077e+01,-7.203966514848926295e+01,1.830855112998740042e+00
1.052050000000000018e+01,-7.201855501561519191e+01,1.736746847227859991e+00
1.052075000000000138e+01,-7.200949036908448875e+01,1.641929800467130107e+00
1.052100000000000080e+01,-7.201903326264799432e+01,1.546702644799679893e+00
1.052125000000000021e+01,-7.201136391098711442e+01,1.447620348145949976e+00
1.052150000000000141e+01,-7.201599231463909234e+01,1.351699635557120027e+00
1.052175000000000082e+01,-7.198427205204254165e+01,1.263676937001229961e+00
1.052200000000000024e+01,-7.199233345001803741e+01,1.164678608356140010e+00
1.052225000000000144e+01,-7.198999409879262146e+01,1.067599322544050100e+00
1.052250000000000085e+01,-7.195077253967288300e+01,9.702756492127649901e-01
1.052275000000000027e+01,-7.194232635842391232e+01,8.779152881977869693e-01
1.052300000000000146e+01,-7.195122533467571202e+01,7.819530964174119525e-01
1.052325000000000088e+01,-7.195420698980434793e+01,6.852941588656390470e-01
1.052350000000000030e+01,-7.193789295948403151e+01,5.901797509906769879e-01
1.052375000000000149e+01,-7.194408870212343743e+01,4.974051188782939725e-01
1.052400000000000091e+01,-7.193236482460957859e+01,3.997631993630689773e-01
1.052425000000000033e+01,-7.193813152453350312e+01,3.022111672196070020e-01
1.052450000000000152e+01,-7.193681601447481455e+01,2.088389998317330132e-01
1.052475000000000094e+01,-7.189320848734011804e+01,1.112412716274420038e-01
1.052500000000000036e+01,-7.191801677954542527e+01,1.444808094265880027e-02
1.052524999999999977e+01,-7.188646049617398148e+01,-8.194888257133070564e-02
1.052550000000000097e+01,-7.186592714965573236e+01,-1.764634096213320014e-01
1.052575000000000038e+01,-7.189569721793567680e+01,-2.735378582685920046e-01
1.052599999999999980e+01,-7.189750139201012757e+01,-3.688773284236550043e-01
1.052625000000000099e+01,-7.188521665652868364e+01,-4.649308052121249868e-01
1.052650000000000041e+01,-7.187452804959696095e+01,-5.586018181834260243e-01
1.052674999999999983e+01,-7.184827868367780468e+01,-6.566076864909230482e-01
1.052700000000000102e+01,-7.183543506607321660e+01,-7.495356316554779852e-01
1.052725000000000044e+01,-7.183799646768410696e+01,-8.489910796222589484e-01
1.052749999999999986e+01,-7.182576088673170034e+01,-9.392915665897619837e-01
1.052775000000000105e+01,-7.186178788126747463e+01,-1.035884543761619980e+00
1.052800000000000047e+01,-7.183590037202388601e+01,-1.127325856026359929e+00
1.052824999999999989e+01,-7.181509113922588483e+01,-1.228546380761279977e+00
1.052850000000000108e+01,-7.181674033835533066e+01,-1.327865803149959945e+00
1.052875000000000050e+01,-7.183109808969302890e+01,-1.419295379582790062e+00
1.052899999999999991e+01,-7.178347233031679764e+01,-1.516920856193459954e+00
1.052925000000000111e+01,-7.177869646341835619e+01,-1.615142667244410024e+00
1.052950000000000053e+01,-7.179106371665406527e+01,-1.706940645368530074e+00
1.052974999999999994e+01,-7.178854736276989001e+01,-1.806452910796759959e+00
1.053000000000000114e+01,-7.176405461561182619e+01,-1.900238582993639902e+00
1.053025000000000055e+01,-7.179306710628867449e+01,-1.994392827611459973e+00
1.053049999999999997e+01,-7.176891562503351452e+01,-2.092277954999420153e+00
1.053075000000000117e+01,-7.174953302430446911e+01,-2.186117688554409799e+00
1.053100000000000058e+01,-7.175305063234871739e+01,-2.285879181713069919e+00
1.053125000000000000e+01,-7.175743231274043410e+01,-2.381904318634819884e+00
1.053150000000000119e+01,-7.175864614215636550e+01,-2.475452713458830001e+00
1.053175000000000061e+01,-7.173167893956082253e+01,-2.571487072245629779e+00
1.053200000000000003e+01,-7.174000177974399151e+01,-2.666314154275180037e+00
1.053225000000000122e+01,-7.169963211797399083e+01,-2.763281179335939974e+00
1.053250000000000064e+01,-7.168882080927210154e+01,-2.862004772930890173e+00
1.053275000000000006e+01,-7.173118031847613452e+01,-2.955189728916419956e+00
1.053300000000000125e+01,-7.170628608906594081e+01,-3.052807493769860159e+00
1.053325000000000067e+01,-7.170139180011625513e+01,3.135814150821070179e+00
1.053350000000000009e+01,-7.168929724094428479e+01,3.038035422232499894e+00
1.053375000000000128e+01,-7.168803414783754135e+01,2.943097170191820044e+00
1.053400000000000070e+01,-7.170605021203593310e+01,2.850891363686720137e+00
1.053425000000000011e+01,-7.171862724653423982e+01,2.751390910644759824e+00
1.053450000000000131e+01,-7.169589590803418844e+01,2.654667265946049959e+00
1.053475000000000072e+01,-7.169140658169408198e+01,2.560712197727009976e+00
1.053500000000000014e+01,-7.167346005626296801e+01,2.466167004643419869e+00
1.053525000000000134e+01,-7.165265895850833999e+01,2.370674551965429977e+00
1.053550000000000075e+01,-7.166778015642040600e+01,2.274747944784960119e+00
1.053575000000000017e+01,-7.167494760536482090e+01,2.176200075974739967e+00
1.053600000000000136e+01,-7.163955019026641935e+01,2.080420711460070127e+00
1.053625000000000078e+01,-7.166991414178716013e+01,1.983852373902400101e+00
1.053650000000000020e+01,-7.162454919633948691e+01,1.890323684072390042e+00
1.053675000000000139e+01,-7.165969743975068695e+01,1.794496118103670046e+00
1.053700000000000081e+01,-7.161635097616429846e+01,1.698185914048470080e+00
1.053725000000000023e+01,-7.163011953148071598e+01,1.600892939218119926e+00
1.053750000000000142e+01,-7.162125917168400235e+01,1.504232017582260106e+00
1.053775000000000084e+01,-7.162782530853314711e+01,1.410472653226239936e+00
1.053800000000000026e+01,-7.160622765901392484e+01,1.315783710708559928e+00
1.053825000000000145e+01,-7.161432609004677374e+01,1.218703164709600051e+00
1.053850000000000087e+01,-7.161494534314989835e+01,1.117958935299889989e+00
1.053875000000000028e+01,-7.164090813869827912e+01,1.022879932093919919e+00
1.053900000000000148e+01,-7.160144556950632477e+01,9.332166635500940277e-01
1.053925000000000090e+01,-7.162172084704620545e+01,8.332752430914579511e-01
1.053950000000000031e+01,-7.159115474423199998e+01,7.370996637222729797e-01
1.053975000000000151e+01,-7.158609930182035441e+01,6.441430826985109492e-01
1.054000000000000092e+01,-7.161125025503527297e+01,5.451783268313690201e-01
1.054025000000000034e+01,-7.157217674358905413e+01,4.487611103068430141e-01
1.054050000000000153e+01,-7.159041504628939379e+01,3.532807612852609802e-01
1.054075000000000095e+01,-7.159882840390835668e+01,2.558976972596719857e-01
1.054100000000000037e+01,-7.159026655813950413e+01,1.593981363084439884e-01
1.054124999999999979e+01,-7.160122883550222639e+01,6.797698787400870135e-02
1.054150000000000098e+01,-7.156301849314887420e+01,-3.101478329648089949e-02
1.054175000000000040e+01,-7.157723648350641099e+01,-1.308887503890200088e-01
1.054199999999999982e+01,-7.154456043146109323e+01,-2.262511607989209916e-01
1.054225000000000101e+01,-7.156132653121599674e+01,-3.187962437450260200e-01
1.054250000000000043e+01,-7.153801332763789844e+01,-4.151751535342390054e-01
1.054274999999999984e+01,-7.152862240087890200e+01,-5.090796296201850479e-01
1.054300000000000104e+01,-7.155368643340207768e+01,-6.081116130176660306e-01
1.054325000000000045e+01,-7.154007254370932856e+01,-7.051171714603190477e-01
1.054349999999999987e+01,-7.152573845449906287e+01,-8.008500520331740535e-01
1.054375000000000107e+01,-7.153204369291806586e+01,-8.957875694421100210e-01
1.054400000000000048e+01,-7.151113756230893159e+01,-9.924065783894020498e-01
1.054424999999999990e+01,-7.151816384322971487e+01,-1.088912114648139973e+00
1.054450000000000109e+01,-7.149287738058856689e+01,-1.188320468060130031e+00
1.054475000000000051e+01,-7.150424108550865299e+01,-1.278404659074309890e+00
1.054499999999999993e+01,-7.151340795643730530e+01,-1.375601137632380011e+00
1.054525000000000112e+01,-7.150841336726820430e+01,-1.470000083441139971e+00
1.054550000000000054e+01,-7.148150234005589709e+01,-1.569631549218380107e+00
1.054574999999999996e+01,-7.148838834702903000e+01,-1.663342251771769975e+00
1.054600000000000115e+01,-7.147714621564388437e+01,-1.762640012192550065e+00
1.054625000000000057e+01,-7.148243655154310261e+01,-1.855835093720680007e+00
1.054649999999999999e+01,-7.147066955045248449e+01,-1.951239929147710050e+00
1.054675000000000118e+01,-7.145540784294132663e+01,-2.049917704868180035e+00
1.054700000000000060e+01,-7.146046342544730123e+01,-2.143862725479209974e+00
1.054725000000000001e+01,-7.147270638982480762e+01,-2.240300439619499873e+00
1.054750000000000121e+01,-7.145151838158872692e+01,-2.337199381225179895e+00
1.054775000000000063e+01,-7.140436819682871317e+01,-2.432159354016980135e+00
1.054800000000000004e+01,-7.142283211737616000e+01,-2.531037196113679943e+00
1.054825000000000124e+01,-7.141078956610652995e+01,-2.623996592731590027e+00
1.054850000000000065e+01,-7.143905201110383985e+01,-2.725235875074130121e+00
1.054875000000000007e+01,-7.140064735680709873e+01,-2.817660889402600066e+00
1.054900000000000126e+01,-7.139998109068100973e+01,-2.917925391090689935e+00
1.054925000000000068e+01,-7.137558998063147442e+01,-3.010871859146179830e+00
1.054950000000000010e+01,-7.140243553992010561e+01,-3.107258550533949837e+00
1.054975000000000129e+01,-7.139086933758210307e+01,3.079049029580310126e+00
1.055000000000000071e+01,-7.142324043920653764e+01,2.984850707959119998e+00
1.055025000000000013e+01,-7.139931789044746324e+01,2.884395941630749860e+00
1.055050000000000132e+01,-7.136918365535822772e+01,2.788393748473140032e+00
1.055075000000000074e+01,-7.138786360867047165e+01,2.694865783664730063e+00
1.055100000000000016e+01,-7.139984759529531289e+01,2.599344680109319849e+00
1.055125000000000135e+01,-7.137161816509964751e+01,2.502977181486369940e+00
1.055150000000000077e+01,-7.135735401067746864e+01,2.405338596507459847e+00
1.055175000000000018e+01,-7.135539332460308515e+01,2.309306425828490106e+00
1.055200000000000138e+01,-7.136852041328049268e+01,2.212368587291119848e+00
1.055225000000000080e+01,-7.132865846552290634e+01,2.117262074185069842e+00
1.055250000000000021e+01,-7.131917605447546293e+01,2.023339449085649999e+00
1.055275000000000141e+01,-7.131948421398151083e+01,1.922371387734280068e+00
1.055300000000000082e+01,-7.131959085334960946e+01,1.829982418462360094e+00
1.055325000000000024e+01,-7.133740135008393679e+01,1.733156419147990013e+00
1.055350000000000144e+01,-7.130282893318204174e+01,1.637577221609310074e+00
1.055375000000000085e+01,-7.132071525357817166e+01,1.537541069504680058e+00
1.055400000000000027e+01,-7.130432110010325175e+01,1.443886898476449909e+00
1.055425000000000146e+01,-7.129450384047477485e+01,1.350865091274110030e+00
1.055450000000000088e+01,-7.128450882573282854e+01,1.251513735667540095e+00
1.055475000000000030e+01,-7.128780184581493984e+01,1.154806974741549919e+00
1.055500000000000149e+01,-7.128323051354500706e+01,1.057317065665430045e+00
1.055525000000000091e+01,-7.125302103339870996e+01,9.626271347741059969e-01
1.055550000000000033e+01,-7.128180384639212264e+01,8.673548109865120148e-01
1.055575000000000152e+01,-7.125174921195041122e+01,7.678207758223889456e-01
1.055600000000000094e+01,-7.123411741196258617e+01,6.720337859007260439e-01
1.055625000000000036e+01,-7.122003963100772239e+01,5.749193867471029673e-01
1.055649999999999977e+01,-7.123554935032305480e+01,4.791119340697019835e-01
1.055675000000000097e+01,-7.122516223023679061e+01,3.846488237965249857e-01
1.055700000000000038e+01,-7.124393294721048164e+01,2.868114491646199804e-01
1.055724999999999980e+01,-7.122303316140218499e+01,1.922025443469350114e-01
1.055750000000000099e+01,-7.122480638415017040e+01,9.513945952219329816e-02
1.055775000000000041e+01,-7.118349293115856824e+01,-1.433589166263590006e-03
1.055799999999999983e+01,-7.120134100231724972e+01,-9.734162288613580627e-02
1.055825000000000102e+01,-7.118668538266231849e+01,-1.963475752974770117e-01
1.055850000000000044e+01,-7.117783039649408749e+01,-2.898506126205380173e-01
1.055874999999999986e+01,-7.114885531427387377e+01,-3.871521987136309906e-01
1.055900000000000105e+01,-7.114217398749124754e+01,-4.845723549549080245e-01
1.055925000000000047e+01,-7.115360714109465334e+01,-5.812037577578810232e-01
1.055949999999999989e+01,-7.115166021300039745e+01,-6.771292965928310537e-01
1.055975000000000108e+01,-7.116459028387767205e+01,-7.720367229751530225e-01
1.056000000000000050e+01,-7.114480551854670409e+01,-8.612451514812959896e-01
1.056024999999999991e+01,-7.113151383681119455e+01,-9.636832303368819685e-01
1.056050000000000111e+01,-7.114282927376378041e+01,-1.061018751397420079e+00
1.056075000000000053e+01,-7.114028695702624816e+01,-1.161241013172990000e+00
1.056099999999999994e+01,-7.111621018446879816e+01,-1.255446686512790011e+00
1.056125000000000114e+01,-7.109354376750893323e+01,-1.351602689828010018e+00
1.056150000000000055e+01,-7.109568900361048804e+01,-1.448446950095839902e+00
1.056174999999999997e+01,-7.108476351298855889e+01,-1.545422685497940041e+00
1.056200000000000117e+01,-7.107646599469012472e+01,-1.638974680661440031e+00
1.056225000000000058e+01,-7.105715943590030292e+01,-1.734328282525789966e+00
1.056250000000000000e+01,-7.106682773588792656e+01,-1.831158721066590056e+00
1.056275000000000119e+01,-7.107965525523272277e+01,-1.929341728808390055e+00
1.056300000000000061e+01,-7.105404673150761141e+01,-2.023998326912579859e+00
1.056325000000000003e+01,-7.104058749928695704e+01,-2.124150241620140100e+00
1.056350000000000122e+01,-7.104033886787183860e+01,-2.221029120323370076e+00
1.056375000000000064e+01,-7.104128346311937037e+01,-2.316650504153990209e+00
1.056400000000000006e+01,-7.104726308466847229e+01,-2.411873840499549893e+00
1.056425000000000125e+01,-7.099829616859170756e+01,-2.506428125805639784e+00
1.056450000000000067e+01,-7.099608440570072787e+01,-2.604461612287459982e+00
1.056475000000000009e+01,-7.101503582482924060e+01,-2.699789242018669988e+00
1.056500000000000128e+01,-7.101187118497439599e+01,-2.796758821064989853e+00
1.056525000000000070e+01,-7.100153345350977929e+01,-2.892873721143010002e+00
1.056550000000000011e+01,-7.098500485455845421e+01,-2.991006288174039796e+00
1.056575000000000131e+01,-7.096200508772157889e+01,-3.087952222346490139e+00
1.056600000000000072e+01,-7.096250617327038412e+01,3.097157111374260197e+00
1.056625000000000014e+01,-7.096766446168531672e+01,3.004759022011040059e+00
1.056650000000000134e+01,-7.097258654604723915e+01,2.907254671495790088e+00
1.056675000000000075e+01,-7.095125884598907362e+01,2.811354139519670170e+00
1.056700000000000017e+01,-7.097642450907832767e+01,2.708694580185739831e+00
1.056725000000000136e+01,-7.093144303014200602e+01,2.616075501256540203e+00
1.056750000000000078e+01,-7.094723128337020057e+01,2.521556225562790132e+00
1.056775000000000020e+01,-7.091605791709640982e+01,2.421683699434809878e+00
1.056800000000000139e+01,-7.091911403600283847e+01,2.330821165431550046e+00
1.056825000000000081e+01,-7.093664570001577374e+01,2.230103419052809954e+00
1.056850000000000023e+01,-7.091093460733551979e+01,2.132780454663779857e+00
1.056875000000000142e+01,-7.091138838324174287e+01,2.037494717457939863e+00
1.056900000000000084e+01,-7.089366117060953343e+01,1.940389777103650015e+00
1.056925000000000026e+01,-7.089847418591305939e+01,1.841314459918810043e+00
1.056950000000000145e+01,-7.089983607938319210e+01,1.747995296523429998e+00
1.056975000000000087e+01,-7.087033507067458515e+01,1.648913508112409998e+00
1.057000000000000028e+01,-7.087465068733264673e+01,1.551737372966740081e+00
1.057025000000000148e+01,-7.086618048742953135e+01,1.455437420834210016e+00
1.057050000000000090e+01,-7.088324765802768468e+01,1.358424793142829934e+00
1.057075000000000031e+01,-7.085303953402069510e+01,1.260298980536149971e+00
1.057100000000000151e+01,-7.087140999561673027e+01,1.165919865174189995e+00
1.057125000000000092e+01,-7.086789396254073381e+01,1.066129257227850013e+00
1.057150000000000034e+01,-7.087002785159111795e+01,9.729767004272299458e-01
1.057175000000000153e+01,-7.086828435765387724e+01,8.747293971724330319e-01
1.057200000000000095e+01,-7.084236357085906377e+01,7.794862981262310475e-01
1.057225000000000037e+01,-7.083200461353378330e+01,6.820118058277320205e-01
1.057249999999999979e+01,-7.086169177242335593e+01,5.851670038727619927e-01
1.057275000000000098e+01,-7.083407486743635673e+01,4.891889918556059924e-01
1.057300000000000040e+01,-7.083502314716716342e+01,3.896722935123099751e-01
1.057324999999999982e+01,-7.083874987136806567e+01,2.956500919062620136e-01
1.057350000000000101e+01,-7.082764130684120119e+01,1.988369331005659935e-01
1.057375000000000043e+01,-7.081516586953250680e+01,1.012337069883520041e-01
1.057399999999999984e+01,-7.083142216774778888e+01,5.361752314986150021e-03
1.057425000000000104e+01,-7.080855139398654785e+01,-9.327663531517059459e-02
1.057450000000000045e+01,-7.081476110959707171e+01,-1.887842628691369928e-01
1.057474999999999987e+01,-7.082349200212259177e+01,-2.851529602233979777e-01
1.057500000000000107e+01,-7.081163550363105230e+01,-3.809811174916010179e-01
1.057525000000000048e+01,-7.081873984965250202e+01,-4.765525548444800030e-01
1.057549999999999990e+01,-7.081094819040636423e+01,-5.753404835042249532e-01
1.057575000000000109e+01,-7.081976267433603311e+01,-6.728911157943839871e-01
1.057600000000000051e+01,-7.079744203375560119e+01,-7.667529354744220260e-01
1.057624999999999993e+01,-7.080890852387148016e+01,-8.646444239187850433e-01
1.057650000000000112e+01,-7.081171369634748203e+01,-9.613833607741729681e-01
1.057675000000000054e+01,-7.077357200757069222e+01,-1.057574106824809901e+00
1.057699999999999996e+01,-7.080353138398746182e+01,-1.154111139255759921e+00
1.057725000000000115e+01,-7.079737504570049111e+01,-1.249344627488599979e+00
1.057750000000000057e+01,-7.079324428147086223e+01,-1.345225400611330002e+00
1.057774999999999999e+01,-7.078812514165426251e+01,-1.443010700702050064e+00
1.057800000000000118e+01,-7.076471098592040221e+01,-1.541603864286019920e+00
1.057825000000000060e+01,-7.078610853689779958e+01,-1.634683736208129901e+00
1.057850000000000001e+01,-7.077426207921435264e+01,-1.733468604076420005e+00
1.057875000000000121e+01,-7.076956544670989047e+01,-1.830440269625069893e+00
1.057900000000000063e+01,-7.078259471163778471e+01,-1.926209575210410030e+00
1.057925000000000004e+01,-7.077186114320537058e+01,-2.023682283461659903e+00
1.057950000000000124e+01,-7.075401483483057063e+01,-2.117263009822599962e+00
1.057975000000000065e+01,-7.077203235844237383e+01,-2.214822437239869934e+00
1.058000000000000007e+01,-7.077194827772225949e+01,-2.311967936173210170e+00
1.058025000000000126e+01,-7.075778356454689799e+01,-2.408648364030280042e+00
1.058050000000000068e+01,-7.078092237653606844e+01,-2.503405748765339833e+00
1.058075000000000010e+01,-7.075369134314431108e+01,-2.603550405052009964e+00
1.058100000000000129e+01,-7.074905772267280213e+01,-2.699248951217239956e+00
1.058125000000000071e+01,-7.078497902730049418e+01,-2.797109086264789823e+00
1.058150000000000013e+01,-7.074597276177584604e+01,-2.892288357009130007e+00
1.058175000000000132e+01,-7.079532492510045927e+01,-2.992281475381560085e+00
1.058200000000000074e+01,-7.076139189383769690e+01,-3.086280394524279824e+00
1.058225000000000016e+01,-7.075132373559557664e+01,3.100154436157149807e+00
1.058250000000000135e+01,-7.075208519128470641e+01,3.004556087722090041e+00
1.058275000000000077e+01,-7.076831906088510493e+01,2.908487251905170101e+00
1.058300000000000018e+01,-7.074246862528922009e+01,2.808540525759939843e+00
1.058325000000000138e+01,-7.076099853173491283e+01,2.712258313385960129e+00
1.058350000000000080e+01,-7.073648773024905267e+01,2.618979304741969827e+00
1.058375000000000021e+01,-7.077339685971848837e+01,2.521738974011869860e+00
1.058400000000000141e+01,-7.075228899897781787e+01,2.423126809579140062e+00
1.058425000000000082e+01,-7.074999536990375759e+01,2.327786798549229985e+00
1.058450000000000024e+01,-7.076261399272986807e+01,2.228930539561820190e+00
1.058475000000000144e+01,-7.075928646462629956e+01,2.132789052857619883e+00
1.058500000000000085e+01,-7.074826365896139180e+01,2.036887302793810139e+00
1.058525000000000027e+01,-7.073609151898409664e+01,1.941645962667039926e+00
1.058550000000000146e+01,-7.073923614933319470e+01,1.843018461933360053e+00
1.058575000000000088e+01,-7.072106288960941356e+01,1.749414265324300111e+00
1.058600000000000030e+01,-7.074122801997891941e+01,1.652535037907729931e+00
1.058625000000000149e+01,-7.073521537874850651e+01,1.553507539318220054e+00
1.058650000000000091e+01,-7.073567625100508849e+01,1.455015899273859992e+00
1.058675000000000033e+01,-7.074896036455801607e+01,1.360625843607689900e+00
1.058700000000000152e+01,-7.071882359292571607e+01,1.264681409235689946e+00
1.058725000000000094e+01,-7.071233979049591767e+01,1.168690562517930021e+00
1.058750000000000036e+01,-7.071856065192021390e+01,1.072988605517219973e+00
1.058774999999999977e+01,-7.073895390386545046e+01,9.741199763862530281e-01
1.058800000000000097e+01,-7.074036659161431828e+01,8.789094443301519455e-01
1.058825000000000038e+01,-7.071640841872381600e+01,7.831469936415229594e-01
1.058849999999999980e+01,-7.071836037531507202e+01,6.879701255041890118e-01
1.058875000000000099e+01,-7.072660343625511814e+01,5.870816281020759808e-01
1.058900000000000041e+01,-7.070835789938409732e+01,4.953101882800859945e-01
1.058924999999999983e+01,-7.073807382317784231e+01,3.949526876341559745e-01
1.058950000000000102e+01,-7.072562678126794822e+01,2.983005284051650219e-01
1.058975000000000044e+01,-7.073919134732408054e+01,2.029982174005449946e-01
1.058999999999999986e+01,-7.070360589301824916e+01,1.061595743996929936e-01
1.059025000000000105e+01,-7.072993194881620127e+01,9.937981867039770087e-03
1.059050000000000047e+01,-7.071450721493421554e+01,-8.579268465120540310e-02
1.059074999999999989e+01,-7.070697880604457453e+01,-1.834095248421510060e-01
1.059100000000000108e+01,-7.071530291346005015e+01,-2.795790657970360082e-01
1.059125000000000050e+01,-7.068266508660119030e+01,-3.750008180930750057e-01
1.059149999999999991e+01,-7.071915363827960732e+01,-4.750134880978629792e-01
1.059175000000000111e+01,-7.071633175403114535e+01,-5.701919820083950485e-01
1.059200000000000053e+01,-7.071453960755083301e+01,-6.584588548248010431e-01
1.059224999999999994e+01,-7.071016732568818952e+01,-7.643856057286969596e-01
1.059250000000000114e+01,-7.070943852604276003e+01,-8.590078990618209565e-01
1.059275000000000055e+01,-7.070213338330682973e+01,-9.566218445592310493e-01
1.059299999999999997e+01,-7.072813235037176582e+01,-1.050917401905969939e+00
